date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:37:41	283379/283379	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:42%20GMT	https://thepleasurechest.com/strap-ons/strap-on-kits-accessories	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/strap-ons/strap-on-kits-accessories.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:41	16544/16544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jul%202022%2021:24:12%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1744/601/joque-harness-black-strap-ons-harnesses-spareparts-hardwear-1_2__45230.1657661039.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1744/601/joque-harness-black-strap-ons-harnesses-spareparts-hardwear-1_2__452304847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:41	244903/244903	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:42%20GMT	https://thepleasurechest.com/spareparts-joque-harness	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/spareparts-joque-harness.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:42	204286/204286	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:43%20GMT	https://thepleasurechest.com/midnight-lace-strap-on-harness	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/midnight-lace-strap-on-harness.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:42	15511/15511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Aug%202022%2020:18:20%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2110/4191/midnight_lace_strap_on_harness-1__64612.1656107383.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2110/4191/midnight_lace_strap_on_harness-1__646124847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:43	297643/297643	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:44%20GMT	https://thepleasurechest.com/anal-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:44	294709/294709	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:45%20GMT	https://thepleasurechest.com/anal-toys/most-popular-anal-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/most-popular-anal-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:45	286308/286308	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:46%20GMT	https://thepleasurechest.com/anal-toys/anal-beads	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/anal-beads.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:46	299227/299227	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:47%20GMT	https://thepleasurechest.com/anal-toys/anal-plugs	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/anal-plugs.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:47	294982/294982	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:48%20GMT	https://thepleasurechest.com/anal-toys/prostate-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/prostate-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:48	293312/293312	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:49%20GMT	https://thepleasurechest.com/anal-toys/vibrating-anal-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/vibrating-anal-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:49	270866/270866	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:49%20GMT	https://thepleasurechest.com/anal-toys/anal-douches-enemas	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/anal-toys/anal-douches-enemas.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:49	225594/225594	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:50%20GMT	https://thepleasurechest.com/mood-naughty-butt-plug	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/mood-naughty-butt-plug.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:49	5187/5187	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20May%202023%2018:49:44%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2090/524/mood-naughty-plug-small-black-anal-toys-anal-plugs-doc-johnson-1_2__15000.1672951079.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2090/524/mood-naughty-plug-small-black-anal-toys-anal-plugs-doc-johnson-1_2__150004847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:50	238956/238956	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:51%20GMT	https://thepleasurechest.com/njoy-pure-plugs	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/njoy-pure-plugs.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:50	7248/7248	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Sep%202022%2017:31:32%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2040/3669/njoy-pure-plug-anal-toys-anal-plugs-1_1__73423.1656367783.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2040/3669/njoy-pure-plug-anal-toys-anal-plugs-1_1__734234847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:51	292583/292583	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:52%20GMT	https://thepleasurechest.com/kink-bondage-bdsm	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:52	290468/290468	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:53%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/most-popular-bdsm-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/most-popular-bdsm-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:53	284003/284003	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:53%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/bondage-restraints	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/bondage-restraints.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:53	275944/275944	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:54%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/paddles-crops-floggers-canes-whips	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/paddles-crops-floggers-canes-whips.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:54	287993/287993	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:55%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/sex-blindfolds-hoods-gags	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/sex-blindfolds-hoods-gags.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:55	284951/284951	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:55%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/nipple-clamps-suction	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/nipple-clamps-suction.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:55	255104/255104	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:56%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/chastity-devices-cbt	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/chastity-devices-cbt.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:56	283872/283872	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:57%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/medical-play-sex-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/medical-play-sex-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:57	289183/289183	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:57%20GMT	https://thepleasurechest.com/kink-bondage-bdsm/sensation-electro	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/kink-bondage-bdsm/sensation-electro.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:57	217351/217351	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:58%20GMT	https://thepleasurechest.com/leather-slapper	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/leather-slapper.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:57	9202/9202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2008:38:52%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1919/1117/15-aslan-leather-slapper-kink-paddles-crops-floggers-canes-whips-1__70136.1656455560.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1919/1117/15-aslan-leather-slapper-kink-paddles-crops-floggers-canes-whips-1__701364847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:58	13964/13964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Aug%202022%2005:22:51%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2201/6929/Pleasure_Chest_Massage_Candle_2oz_scents__45392.1597790200.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2201/6929/Pleasure_Chest_Massage_Candle_2oz_scents__453924847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:58	12650/12650	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202022%2005:58:32%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2060/5096/pc-entangle-ties-red-kink-collars-restraints-1__38208.1656455227.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2060/5096/pc-entangle-ties-red-kink-collars-restraints-1__382084847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:58	9148/9148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Apr%202023%2004:05:29%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2203/6978/Silicone_O_Ring_Gag_sex_toy__55074.1657658632.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/2203/6978/Silicone_O_Ring_Gag_sex_toy__550744847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:58	229166/229166	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:37:59%20GMT	https://thepleasurechest.com/Pleasure-Chest-Massage-Candle/	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/Pleasure-Chest-Massage-Candle/index.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:59	209269/209269	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:00%20GMT	https://thepleasurechest.com/sportsheets-under-the-bed-restraints-special-edition	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sportsheets-under-the-bed-restraints-special-edition.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:59	21166/21166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Jan%202023%2001:42:44%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/5410/7760/Sportsheets-Special-Edition-Under-the-Bed-Restraints-packaging__04539.1673660558.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/5410/7760/Sportsheets-Special-Edition-Under-the-Bed-Restraints-packaging__045394847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:37:59	226800/226800	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:00%20GMT	https://thepleasurechest.com/pleasure-chest-silk-entangle-ties/	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/pleasure-chest-silk-entangle-ties/index.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:00	203086/203086	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:01%20GMT	https://thepleasurechest.com/Silicone-O-Ring-Gag/	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/Silicone-O-Ring-Gag/index.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:00	305347/305347	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:01%20GMT	https://thepleasurechest.com/sex-toys-for-couples	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:01	296499/296499	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:01%20GMT	https://thepleasurechest.com/for-couples/remote-control-sex-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/for-couples/remote-control-sex-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:02	305872/305872	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:03%20GMT	https://thepleasurechest.com/sex-toys-for-couples/most-popular-sex-toys	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/most-popular-sex-toys.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:03	283961/283961	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:04%20GMT	https://thepleasurechest.com/sex-toys-for-couples/sex-toy-kits	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/sex-toy-kits.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:03	266745/266745	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:04%20GMT	https://thepleasurechest.com/sex-toys-for-couples/sex-games	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/sex-games.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:04	280182/280182	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:05%20GMT	https://thepleasurechest.com/sex-toys-for-couples/sex-position-aids	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/sex-position-aids.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:05	291922/291922	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:06%20GMT	https://thepleasurechest.com/sex-toys-for-couples/sensation-play	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/sensation-play.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:06	292612/292612	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:07%20GMT	https://thepleasurechest.com/sex-toys-for-couples/o-m-g-spot	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/o-m-g-spot.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:07	298193/298193	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:08%20GMT	https://thepleasurechest.com/sex-toys-for-couples/pegging	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/sex-toys-for-couples/pegging.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:08	227390/227390	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:09%20GMT	https://thepleasurechest.com/liberator-wedge	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/liberator-wedge.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:08	7440/7440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202023%2003:25:15%20GMT	https://cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1620/1281/liberator-wedge-sexual-enhancers-sex-furniture-liberator-1__71710.1692156237.jpg?c=2	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/cdn11.bigcommerce.com/s-yei6p8b4nx/images/stencil/300x300/products/1620/1281/liberator-wedge-sexual-enhancers-sex-furniture-liberator-1__717104847.jpg	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:09	267922/267922	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:10%20GMT	https://thepleasurechest.com/lubricants-safer-sex	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:09	277236/277236	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:10%20GMT	https://thepleasurechest.com/lubricants-safer-sex/most-popular-lubricants-safer-sex	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/most-popular-lubricants-safer-sex.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:10	278403/278403	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:11%20GMT	https://thepleasurechest.com/lubricants-safer-sex/body-safe-lubricants	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/body-safe-lubricants.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:11	262386/262386	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:12%20GMT	https://thepleasurechest.com/lubricants-safer-sex/water-based-lube	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/water-based-lube.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:12	268781/268781	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:13%20GMT	https://thepleasurechest.com/lubricants-safer-sex/condoms-dams-gloves	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/condoms-dams-gloves.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:13	231341/231341	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:13%20GMT	https://thepleasurechest.com/lubricants-safer-sex/hybrid-lube	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/hybrid-lube.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:13	269493/269493	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:14%20GMT	https://thepleasurechest.com/lubricants-safer-sex/silicone-lube	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/silicone-lube.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
04:38:14	219215/219215	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Aug%202023%2011:38:15%20GMT	https://thepleasurechest.com/lubricants-safer-sex/oil-based-lube	C:/Users/DrugcheckAI/Desktop/Adult/Adult%20Store%201/thepleasurechest.com/lubricants-safer-sex/oil-based-lube.html	(from https://thepleasurechest.com/?gad=1&gclid=EAIaIQobChMIhrHhudfygAMVji2tBh29fgdtEAAYASAAEgKhWfD_BwE)
